Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
4;1109904;Форма банка (без печати работодателя);Покупка автомобиля;1;0.44;женский;2;0;4;специалист;< 50;0;31;28;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1109924;Поступление зарплаты на счет;Ремонт;1;0.41;женский;0;0;4;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1109944;Поступление зарплаты на счет;Ремонт;1;0.57;мужской;0;0;4;специалист;>250;0;96;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1109964;2НДФЛ;Ремонт;0;0.45;мужской;0;0;4;рабочий;>250;0;59;33;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1109984;Форма банка (без печати работодателя);Ремонт;1;0.34;женский;1;0;4;вспомогательный персонал;>250;0;92;39;Торговля;ООО;холост / не замужем;3;2;1;1;1;0.0368663594;0;0;0;0;0.25;3;9;209;12;3;2;6;88;1;0;0;0;0;0;0
4;1110004;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.43;мужской;1;0;4;специалист;>250;1;40;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110024;2НДФЛ;Ремонт;1;0.59;женский;1;0;4;вспомогательный персонал;>250;3;66;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110044;2НДФЛ;Ремонт;1;0.49;мужской;0;0;4;специалист;>250;0;35;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110064;2НДФЛ;Другое;0;0.46;мужской;0;0;4;менеджер среднего звена;>250;1;44;41;Другое;ОАО;женат / замужем;1;0;0;0;0;0;1;0;0;0;0.4166666667;5;7;73;12;3;1;8;90;0;0;0;0;0;0;0
4;1110084;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.25;мужской;1;0;4;специалист;>250;0;30;44;Другое;ООО;женат / замужем;3;1;1;0;0;0.0089285714;0;1;1;0;0.5;5;5;111;10;2;1;2;69;1;0;0;0;0;0;0
4;1110104;2НДФЛ;Ремонт;0;0.32;мужской;0;0;4;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110124;Форма банка (без печати работодателя);Покупка автомобиля;0;0.24;мужской;1;0;4;специалист;< 50;0;8;37;Торговля;ООО;холост / не замужем;2;1;0;0;0;0.210106383;1;0;0;0;0.1666666667;2;10;297;12;1;1;25;95;1;1;1;0;0;0;0
4;1110144;Поступление зарплаты на счет;Ремонт;1;0.47;мужской;0;0;2;специалист;>250;0;60;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110164;Форма банка (без печати работодателя);Покупка земли;1;0.54;женский;1;0;4;менеджер среднего звена;>250;0;40;29;Торговля;ООО;женат / замужем;2;1;1;1;1;0;1;0;0;0;0.6666666667;2;1;28;3;1;0;15;30;0;0;0;0;0;0;0
4;1110184;Поступление зарплаты на счет;Покупка автомобиля;0;0.3;мужской;2;0;4;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110204;Форма банка (без печати работодателя);Ремонт;0;0.35;мужской;0;0;2;менеджер среднего звена;>250;0;53;27;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110224;2НДФЛ;Ремонт;1;0.38;мужской;0;0;4;рабочий;< 50;3;84;37;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110244;Форма банка (без печати работодателя);Ремонт;0;0.33;мужской;0;0;4;специалист;>250;0;25;56;Другое;ООО;холост / не замужем;1;0;0;0;0;0;0;0;0;0;0.5;1;1;36;2;0;1;24;24;0;0;0;0;0;0;0
4;1110264;Поступление зарплаты на счет;Покупка земли;0;0.27;мужской;1;0;2;специалист;>250;0;171;45;Другое;ОАО;женат / замужем;1;0;0;0;0;0;1;1;1;0;0.2;1;4;50;5;0;2;2;92;0;0;0;0;0;0;0
4;1110284;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.12;мужской;1;0;4;менеджер среднего звена;>250;0;64;40;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110304;Поступление зарплаты на счет;Покупка автомобиля;1;0.59;мужской;0;0;2;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110324;Форма банка (без печати работодателя);Ремонт;1;0.47;женский;1;0;4;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110344;2НДФЛ;Ремонт;1;0.37;женский;0;0;2;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110364;Форма банка (без печати работодателя);Покупка автомобиля;1;0.29;женский;1;0;4;менеджер среднего звена;>250;0;57;31;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0.1025641026;0;0;0;0;0.5;1;1;35;2;0;1;12;28;1;0;0;0;0;0;0
4;1110384;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;0;0;4;специалист;>250;0;61;53;Торговля;ООО;холост / не замужем;3;1;1;0;0;0.0133333333;1;0;0;0;0.2;3;12;148;15;2;2;16;59;1;0;0;0;0;0;0
4;1110404;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.15;мужской;1;0;4;специалист;>250;0;24;30;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0;0;5;39;5;0;0;10;60;0;0;0;0;0;0;0
4;1110424;Форма банка (без печати работодателя);Покупка автомобиля;0;0.21;мужской;1;0;4;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110444;2НДФЛ;Покупка автомобиля;1;0.46;женский;1;0;2;вспомогательный персонал;< 50;0;11;32;Торговля;ООО;женат / замужем;2;1;1;1;1;0.03125;0;0;0;0;0.6666666667;2;1;31;3;1;0;12;48;1;0;0;0;0;0;0
4;1110464;Поступление зарплаты на счет;Ремонт;1;0.49;женский;0;0;4;менеджер среднего звена;>250;0;29;26;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
4;1110484;Форма банка (без печати работодателя);Ремонт;1;0.48;мужской;0;0;2;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110504;2НДФЛ;Ремонт;1;0.42;мужской;0;0;4;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110524;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.18;мужской;0;0;4;специалист;< 50;0;126;48;Информационные технологии;ЗАО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.2;1;4;107;5;0;2;24;83;0;0;0;0;0;0;0
4;1110544;Форма банка (без печати работодателя);Ремонт;0;0.12;мужской;1;0;4;менеджер среднего звена;>250;0;20;51;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110564;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;1;0;4;менеджер высшего звена;< 50;0;27;60;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110584;Форма банка (без печати работодателя);Ремонт;0;0.23;женский;1;0;3;специалист;>250;0;38;38;Торговля;ООО;женат / замужем;1;1;0;0;0;0.2089552239;0;1;0;0;0.4285714286;3;4;53;7;2;0;3;76;1;1;0;0;0;0;0
4;1110604;2НДФЛ;Отпуск;0;0.31;женский;1;0;4;специалист;< 50;3;18;29;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110624;;Покупка недвижимости/ строительство;0;;женский;2;0;4;другое;;1;79;41;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110644;Форма банка (без печати работодателя);Покупка мебели;1;0.58;мужской;1;1;1;рабочий;>250;0;168;32;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110664;2НДФЛ;Ремонт;0;0.37;женский;0;0;4;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110684;2НДФЛ;Ремонт;0;0.15;женский;2;0;4;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110704;Поступление зарплаты на счет;Лечение;1;0.59;женский;1;0;4;специалист;>250;0;48;37;Торговля;ООО;холост / не замужем;3;3;3;3;1;0.0714285714;0;2;2;2;0.6666666667;2;1;13;3;1;1;0;30;1;0;0;0;0;0;0
4;1110724;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;4;специалист;>250;1;136;29;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110744;2НДФЛ;Отпуск;1;0.54;женский;1;0;4;менеджер среднего звена;< 50;0;7;26;Другое;ООО;холост / не замужем;1;1;0;0;0;0;0;2;0;0;0.375;3;5;90;8;1;0;4;44;0;0;0;0;0;0;0
4;1110764;Поступление зарплаты на счет;Ремонт;1;0.3;женский;0;0;2;вспомогательный персонал;>250;1;96;55;Торговля;ООО;холост / не замужем;2;2;2;2;2;0.0555555556;0;0;0;0;0.1666666667;1;5;119;6;0;3;14;88;1;0;0;0;0;0;0
4;1110784;2НДФЛ;Отпуск;1;0.21;женский;4;0;2;рабочий;>250;3;7;37;Торговля;ООО;женат / замужем;2;1;1;1;1;0;0;1;0;0;1;1;0;1;1;0;0;5;5;0;0;0;0;0;0;0
4;1110804;Поступление зарплаты на счет;Покупка автомобиля;1;0.37;мужской;0;0;2;рабочий;>250;0;7;23;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110824;Форма банка (без печати работодателя);Ремонт;1;0.38;женский;0;0;4;менеджер среднего звена;< 50;0;19;53;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.0303030303;0;1;1;1;0.75;3;1;32;4;1;0;1;10;1;0;0;0;0;0;0
4;1110844;Форма банка (без печати работодателя);Другое;0;0.4;женский;0;0;2;менеджер высшего звена;< 50;0;51;50;Торговля;ООО;женат / замужем;2;1;0;0;0;0.0392749245;1;0;0;0;0.6666666667;7;2;318;9;2;0;27;96;1;1;0;0;0;0;0
4;1110864;Форма банка (без печати работодателя);Ремонт;0;0.46;мужской;0;0;2;вспомогательный персонал;>250;0;133;51;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110884;Поступление зарплаты на счет;Ремонт;0;0.51;мужской;0;0;4;специалист;>250;0;32;32;Торговля;ООО;холост / не замужем;7;5;2;1;0;0;1;1;1;1;0.5;1;1;62;2;1;0;1;81;0;0;0;0;0;0;0
4;1110904;2НДФЛ;Покупка бытовой техники;1;0.49;мужской;0;0;4;специалист;>250;3;6;30;Торговля;ООО;женат / замужем;1;1;1;1;1;0.2947368421;0;0;0;0;0.0909090909;1;10;134;11;0;0;16;83;1;1;1;0;0;0;0
4;1110924;Свободная форма с печатью работодателя;Ремонт;0;0.53;женский;4;0;5;менеджер высшего звена;< 50;0;31;43;Другое;ООО;разведен / разведена;1;1;1;1;1;0.0151515152;0;0;0;0;0.1666666667;2;4;130;6;1;0;7;82;1;0;0;0;0;0;0
4;1110944;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.59;женский;2;0;2;рабочий;>250;1;144;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110964;Поступление зарплаты на счет;Ремонт;0;0.41;мужской;1;0;3;торговый представитель;>250;0;76;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1110984;Поступление зарплаты на счет;Покупка автомобиля;0;0.47;мужской;1;0;4;специалист;>250;0;66;40;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111004;2НДФЛ;Покупка автомобиля;0;0.33;мужской;0;0;4;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111024;Форма банка (без печати работодателя);Ремонт;0;0.49;женский;0;0;4;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111044;Поступление зарплаты на счет;Покупка автомобиля;1;0.27;мужской;2;0;4;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111064;Поступление зарплаты на счет;Покупка мебели;0;0.22;мужской;2;0;4;рабочий;>250;0;168;41;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111084;Поступление зарплаты на счет;Ремонт;1;0.53;мужской;0;0;4;специалист;>250;0;112;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111104;Форма банка (без печати работодателя);Ремонт;1;0.18;женский;0;0;2;вспомогательный персонал;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111124;Поступление зарплаты на счет;Ремонт;1;0.45;мужской;0;0;2;рабочий;>250;0;15;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111144;Поступление зарплаты на счет;Ремонт;1;0.27;мужской;0;0;4;менеджер среднего звена;>250;0;50;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111164;Поступление зарплаты на счет;Покупка бытовой техники;1;0.59;мужской;1;0;3;специалист;>250;1;35;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111184;2НДФЛ;Ремонт;1;0.48;женский;0;0;2;вспомогательный персонал;< 50;3;18;50;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1111204;Форма банка (без печати работодателя);Ремонт;0;0.27;женский;1;0;4;менеджер среднего звена;>250;0;75;41;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.2;1;4;48;5;1;0;16;93;0;0;0;0;0;0;0
4;1111224;Поступление зарплаты на счет;Покупка автомобиля;0;0.56;мужской;1;0;4;специалист;>250;1;13;28;Торговля;ОАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;1;2;0;22;2;0;0;7;25;0;0;0;0;0;0;0
